prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
59,59395,1,16.4364,11.9323,2.5663,1.5513,113.67,6.56
60,40279,1,10.5072,6.7217,2.0190,1.4107,135.25,6.56
61,90110,1,27.1848,22.8065,2.4316,1.5585,116.94,7.53
62,73819,1,22.7767,16.6071,3.4777,2.1478,82.99,5.07
63,79005,1,22.9529,18.4719,2.4965,1.5690,114.26,7.11
64,42322,1,13.0535,7.2702,3.1181,2.1303,88.53,4.38
65,53902,1,14.9866,10.2712,2.5719,1.7083,108.58,5.82
66,61769,1,17.2602,12.6286,2.6649,1.5677,110.54,6.56
67,64889,1,17.9589,13.5817,2.4977,1.4876,116.97,7.01
68,63342,1,17.5921,13.0868,2.5787,1.5341,113.64,6.74
69,39113,1,10.1697,6.4605,1.9817,1.3782,138.03,6.65
70,49547,1,13.1727,9.0834,2.1840,1.5180,125.20,6.40
71,16319,1,5.3800,2.0321,1.7883,1.2489,152.93,6.48
72,57675,1,15.8173,11.3870,2.4983,1.5365,115.57,6.56
73,74334,1,21.1358,16.7933,2.4292,1.5134,117.90,7.21
74,41988,1,10.8770,7.1660,1.9874,1.3805,137.97,6.74
75,46074,1,11.7304,8.1802,1.9101,1.3062,144.22,7.31
76,60183,1,16.2070,12.1376,2.3362,1.3752,125.82,7.42
77,52145,1,13.7926,9.7708,2.1636,1.4817,127.31,6.65
78,37351,1,10.3243,6.0666,2.2752,1.5803,120.25,5.75
79,41649,1,10.7322,7.1151,1.9288,1.3445,141.55,6.92
80,52871,1,13.6137,9.9342,1.9790,1.3482,139.15,7.31
81,65038,1,17.7558,13.6244,2.3587,1.4079,123.93,7.42
82,40139,1,10.4915,6.6526,2.0479,1.4283,133.37,6.48
83,51847,1,13.2806,9.7280,1.9610,1.3455,144.12,7.31
84,79672,1,23.3155,18.7173,2.5467,1.6187,111.35,6.92
85,65911,1,18.6255,13.9388,2.6764,1.5954,109.25,6.56
86,35847,1,9.3645,5.7024,1.9607,1.3563,139.81,6.65
87,51204,1,13.7367,9.5695,2.2547,1.5304,122.86,6.40
88,96615,1,33.8162,25.5345,4.4922,3.0089,61.82,4.03
89,62300,1,17.9594,12.8351,2.9418,1.7488,99.92,5.89
90,56180,1,15.3851,10.9201,2.5248,1.5446,114.67,6.48
91,94730,1,33.1730,24.7652,4.5928,3.0384,60.90,3.94
92,59788,1,17.4937,11.9834,3.1712,1.8639,92.92,5.45
93,74351,1,21.2476,16.7847,2.5024,1.5507,114.72,7.01
94,55590,1,15.2607,10.7550,2.5569,1.5548,113.64,6.40
95,58268,1,15.7407,11.5962,2.3374,1.4391,123.54,7.01
96,54887,1,15.1765,10.5716,2.6041,1.5903,111.19,6.24
97,56312,1,15.9761,10.9415,2.8469,1.7433,101.70,5.75
98,42563,1,11.4939,7.2988,2.1790,1.4763,122.05,6.32
99,59743,1,17.2537,11.9737,3.0368,1.7865,96.97,5.69
100,51451,1,13.6679,9.5927,2.1776,1.5137,125.64,6.48
101,56469,1,15.4564,10.9761,2.5337,1.5518,114.28,6.48
102,48444,1,12.7560,8.7804,2.1216,1.4730,128.78,6.56
103,60058,1,16.9638,12.1863,2.7555,1.6226,107.17,6.32
104,10634,1,4.7573,1.2399,1.8873,1.3060,145.56,6.02
105,54092,1,14.4614,10.3851,2.2431,1.4549,125.60,6.83
106,44158,1,13.4681,7.6347,3.1310,2.1570,87.77,4.38
107,48261,1,12.3103,8.6929,1.9350,1.3399,141.54,7.21
108,64982,1,17.9324,13.6125,2.4671,1.4702,118.52,7.11
109,51385,1,14.1849,9.5864,2.4547,1.7059,111.34,5.75
110,56240,1,14.9793,10.9484,2.2730,1.3902,127.02,7.21
111,38287,1,11.9437,6.3192,3.0103,2.0884,91.03,4.38
112,41060,1,10.6422,6.9383,1.9803,1.3774,138.24,6.74
113,45042,1,12.3482,7.8985,2.4023,1.6280,115.07,5.82
114,89836,1,29.1278,22.6668,3.5644,2.2894,79.24,5.12
115,51716,1,15.7073,9.6554,3.2334,2.2485,84.60,4.38
116,62277,1,17.0365,12.8801,2.3856,1.4093,123.18,7.31
117,80709,1,23.7516,19.2048,2.5257,1.6086,112.61,7.01
118,60401,1,16.6816,12.2073,2.5682,1.5159,114.43,6.74
