prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
135,50824,1,7.2441,3.7747,2.2111,1.0095,147.57,6.48
136,50145,1,7.4191,3.6545,2.4164,1.0789,136.00,5.95
137,37155,1,5.6330,2.2431,2.2427,0.9069,151.04,6.40
138,52689,1,7.5441,3.9736,2.2679,1.0401,143.40,6.32
139,72055,1,11.3406,6.7943,2.7523,1.4415,112.62,5.22
140,67150,1,9.6171,6.0492,2.1893,1.1028,143.51,6.56
141,59707,1,8.6313,4.9282,2.3106,1.1130,138.26,6.24
142,67491,1,10.0215,6.0804,2.4193,1.2290,129.91,5.95
143,26701,1,4.8765,1.3627,2.3961,0.8870,145.71,6.02
144,49208,1,6.5774,3.5655,1.9402,0.8612,169.99,7.42
145,54068,1,7.8032,4.1589,2.3039,1.0587,140.49,6.24
146,35154,1,5.5248,2.0690,2.2986,0.9199,148.16,6.24
147,62229,1,9.0964,5.2843,2.3639,1.1491,134.31,6.10
148,29037,1,4.7970,1.5201,2.2121,0.8354,156.25,6.48
149,89113,1,13.6286,9.8715,2.1898,1.2656,136.28,6.56
150,36653,1,5.5528,2.2059,2.2246,0.8940,152.98,6.48
151,53035,1,7.1018,4.0228,1.9548,0.8987,166.29,7.31
152,80372,1,11.6473,8.2100,2.0452,1.1297,148.95,7.01
153,44302,1,6.7038,3.0005,2.4061,1.0359,138.25,5.95
154,39868,1,5.5617,2.5012,2.0111,0.8386,167.29,7.11
155,39764,1,5.8977,2.5000,2.2381,0.9314,150.69,6.40
156,90961,1,18.1663,10.2686,4.6186,2.6736,64.83,3.12
157,91256,1,13.9348,10.3838,2.0683,1.1924,144.18,7.01
158,51147,1,7.1333,3.7796,2.1341,0.9714,152.67,6.74
159,50635,1,7.2508,3.7239,2.2408,1.0194,145.17,6.40
160,60356,1,9.3033,4.9960,2.6809,1.3039,118.87,5.33
161,79138,1,11.4484,8.0152,2.0554,1.1103,149.13,7.01
162,52504,1,7.5774,3.9689,2.2971,1.0517,141.88,6.24
163,58683,1,7.8864,4.7996,1.9456,0.9223,165.87,7.42
164,63507,1,9.1312,5.4404,2.2864,1.1295,138.72,6.32
165,58138,1,8.3860,4.7160,2.3129,1.0899,139.51,6.24
166,64303,1,9.3148,5.5744,2.3198,1.1462,136.89,6.24
167,78586,1,11.1761,7.9120,1.9532,1.0482,156.86,7.42
168,33869,1,6.9012,1.9629,3.2999,1.3093,103.68,4.38
169,48506,1,6.8570,3.4499,2.2008,0.9695,150.28,6.56
170,58838,1,8.5680,4.8022,2.3630,1.1261,135.96,6.10
171,45839,1,6.1679,3.1727,1.9463,0.8384,170.94,7.42
172,49642,1,6.9203,3.5951,2.1316,0.9504,153.98,6.74
173,54351,1,8.3433,4.1771,2.6429,1.2149,122.89,5.45
174,25260,1,4.6213,1.2428,2.3043,0.8488,151.55,6.24
175,91880,1,13.9205,10.4720,2.0035,1.1594,148.47,7.21
176,12567,1,3.6737,0.4599,2.2696,0.7368,159.31,6.32
177,89057,1,18.0856,9.8696,4.8714,2.7909,62.32,2.98
178,48738,1,6.9452,3.4727,2.2344,0.9828,147.44,6.48
179,82058,1,12.1655,8.5721,2.1233,1.1651,142.49,6.83
180,59677,1,8.0737,4.9530,1.9562,0.9353,164.06,7.42
181,42255,1,6.1268,2.7890,2.1807,0.9219,153.40,6.65
182,53448,1,7.5663,4.0975,2.2083,1.0044,147.60,6.56
183,50159,1,7.3456,3.6754,2.3639,1.0555,139.50,6.10
184,14487,1,4.1388,0.5457,2.5372,0.8292,142.49,5.69
185,44715,1,6.4755,3.0491,2.2359,0.9536,149.43,6.48
186,41743,1,5.8240,2.7252,2.0385,0.8475,165.22,7.11
187,58717,1,8.1180,4.8029,2.0893,0.9903,154.45,6.92
188,81381,1,12.0817,8.3919,2.1953,1.2075,138.76,6.56
