prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
120,26724,1,5.3867,2.5135,0.6355,2.0242,178.20,3.16
121,25650,1,4.3869,2.3715,0.4432,1.4126,254.04,4.45
122,39903,1,7.7629,4.5476,0.7393,2.2418,159.24,3.16
123,25033,1,5.4000,2.2851,0.6877,2.1956,164.37,2.86
124,44319,1,8.9186,5.3393,0.8355,2.5034,143.05,2.93
125,26496,1,5.3042,2.4628,0.6300,2.0001,180.19,3.18
126,41249,1,7.8500,4.8173,0.6989,2.1159,168.83,3.39
127,23709,1,4.7939,2.0909,0.5948,1.9057,189.42,3.26
128,39340,1,7.3385,4.4599,0.6634,2.0067,177.86,3.51
129,23681,1,5.2936,2.0916,0.7068,2.2581,159.90,2.74
130,21050,1,4.7111,1.7857,0.6247,2.0165,175.02,2.99
131,32082,1,6.4899,3.2799,0.7210,2.2611,159.50,2.96
132,21334,1,4.1352,1.8318,0.4983,1.6194,222.28,3.76
133,23840,1,4.9372,2.1017,0.6230,2.0018,180.57,3.10
134,21057,1,4.8009,1.7887,0.6575,2.1303,169.97,2.84
135,21452,1,4.0417,1.8344,0.4783,1.5615,231.96,3.91
136,25608,1,4.9389,2.3739,0.5682,1.8057,199.61,3.48
137,20925,1,4.0746,1.7642,0.5024,1.6225,221.60,3.71
138,26517,1,5.1434,2.4702,0.5916,1.8877,191.53,3.37
139,39409,1,7.9324,4.4590,0.8004,2.4279,147.41,2.89
140,21943,1,4.8562,1.9048,0.6449,2.0835,173.48,2.94
141,39022,1,7.5573,4.4256,0.8221,2.0962,163.49,3.35
142,24704,1,4.3661,2.2408,0.4698,1.5056,240.91,4.16
143,22028,1,4.3408,1.9080,0.5315,1.7183,210.45,3.56
144,27897,1,5.3206,2.6393,0.5983,1.8858,190.95,3.41
145,20948,1,3.8556,1.7847,0.4541,1.4693,247.24,4.10
146,42166,1,8.1016,4.9816,0.7255,2.1796,164.10,3.30
147,23087,1,4.4975,2.0137,0.5453,1.7450,206.14,3.53
148,39297,1,8.3167,4.4588,0.8917,2.7004,132.72,2.60
149,23428,1,4.8940,2.0640,0.6203,1.9875,180.92,3.10
150,23321,1,4.5539,2.0618,0.5457,1.7472,205.45,3.53
151,66048,1,14.0479,10.3346,0.9026,2.5501,137.88,3.35
152,21707,1,4.2485,1.8612,0.5198,1.6797,214.47,3.66
153,55212,1,11.5106,7.6561,0.9246,2.6688,132.83,2.98
154,28595,1,5.7455,2.7220,0.6778,2.1188,169.34,3.05
155,37250,1,7.2925,4.1116,0.7286,2.2306,160.96,3.10
156,26044,1,5.1121,2.4301,0.5975,1.8842,190.90,3.35
157,28367,1,5.7469,2.7089,0.6765,2.1301,168.53,3.03
158,41665,1,7.7813,4.9421,0.6612,1.9883,180.33,3.61
159,24681,1,5.1516,2.2364,0.6417,2.0568,175.63,3.05
160,35009,1,6.2721,3.7486,0.5729,1.7658,202.89,3.88
161,25770,1,4.3684,2.3792,0.4384,1.3895,257.39,4.53
162,41090,1,7.7068,4.7906,0.6757,2.0340,175.57,3.53
163,22835,1,4.5132,1.9978,0.5535,1.7704,203.54,3.48
164,20963,1,4.9825,1.7781,0.6993,2.2553,159.78,2.68
165,25002,1,4.9344,2.2745,0.5833,1.8641,192.49,3.37
166,22203,1,5.5062,1.9203,0.7834,2.5249,142.78,2.43
167,28135,1,6.3645,2.6847,0.8212,2.5853,139.14,2.49
